"Title","Date of First Article","Articles","Terms","Active","Crime","Econ@","Garda","Milit","Negativ","POLIT","Passive","Positiv","Strong","Weak"
"Saturday: 02/02/2019","2019-02-02T00:00:00.000Z",44,0.6559754673180389,1.3893509060082034,-0.2067853962904085,-1.2478509117336718,-0.4906012345701986,0.6146498653207852,1.67292928261046,1.1424933396987247,-0.2043774444055489,0.47874154292842985,0.8872487689122717,0.08071415682939058
"Wednesday: 30/01/2019","2019-01-30T00:00:00.000Z",26,-1.3022317364965112,-1.3673977628981757,1.3166097946235868,0.9186800188203968,0.10402694733789535,-1.0824105396390076,0.15891508864424103,0.7217441063382128,1.7482666505482403,0.3254210350141342,-0.5514141185580954,1.6937665421387167
"Tuesday: 29/01/2019","2019-01-29T00:00:00.000Z",34,0.593287806711797,-0.6127183316288201,0.4484857310813146,-0.17244623610550933,2.2910765220362626,-0.04708516720193144,-0.2536306297125227,-0.41984144168558224,-1.6000107682719065,0.861959860277574,-0.6895500293557224,-0.34904433609477215
"Friday: 01/02/2019","2019-02-01T00:00:00.000Z",26,0.16170075936082892,0.22460772907418858,-0.48220015432287855,0.006345963955473073,-1.375070478514735,-1.2092234756540887,0.5833944434390532,-1.0560511169656712,-0.4286279224135865,-1.0695150614038444,-1.6800665444126028,0.010016081066653202
"Tuesday: 05/02/2019","2019-02-05T00:00:00.000Z",24,0.24921510163535918,0.07503590669384666,-0.2166165119558816,-1.3565073510747505,-0.309598287187495,1.021780566148036,0.7495057282467786,-1.2776653729215581,-0.6500193214185699,-0.38121172782959145,-0.10655636022529508,0.17120338300556848
"Sunday: 03/02/2019","2019-02-03T00:00:00.000Z",7,-0.01209097335396325,-0.10178799043974313,1.2848309208711721,-0.3208338622815222,0.2682343379397574,1.292689443052601,-1.6447165506185242,0.3556280084802174,0.26983509341765277,-1.3066467526503636,1.6225567605949465,-1.27400833610413
"Monday: 04/02/2019","2019-02-04T00:00:00.000Z",16,-1.8120878206842574,-1.1601724607838506,-2.0190901904193326,1.8819029197720794,-0.6451152671757278,0.7287104239238319,-1.2259227015942666,1.4877003863066958,-0.37023046057177617,-0.7447247522475069,-0.38629746807416243,-1.4498682206497728
"Thursday: 31/01/2019","2019-01-31T00:00:00.000Z",15,1.466231395508706,1.5530820039743538,-0.12523419358758345,0.2907094586475038,0.15704746013423923,-1.3191111159502253,-0.0404746610152192,-0.9540079092510488,1.2351641731154976,1.8359758559111714,0.9040789911186615,1.1172207298083487
